437712,229268,303051,16163,568627,189858,546079,182130,175515,232083,671644,836774,363349,843861,41079,509461,285647,704409,934442,48552,0.29159708,375.74378,465.62039
443679,893445,197757,91378,150326,57929,394883,579300,833671,438921,253285,288424,864436,708789,140773,727485,819841,70611,860572,624801,0.29285726,375.49147,449.29877
443814,625483,86272,133635,328716,768138,999657,220292,713731,361993,578169,206970,678456,130479,470645,805928,949968,538839,14316,322821,0.29307421,376.93887,464.09439
894697,338277,4532,496182,767505,297230,1009860,167538,140648,716788,999243,954832,817206,40796,499262,897763,878503,650481,102764,135351,0.2933741,372.39957,443.26495
890115,452793,877430,824097,300264,967165,432614,968854,192916,9349,691801,974677,39438,984198,249382,938376,601046,863489,32186,998111,0.29188502,372.5385,470.31409
167327,178856,720340,828692,744283,352584,627617,938722,531177,932646,717189,146128,626379,136135,771498,953293,503119,221027,379222,473063,0.29234388,373.84979,467.0672
661916,664626,22780,642528,203561,54661,474229,664914,115521,88560,179886,313741,127222,774271,928133,274866,44229,17680,1039549,801954,0.29353895,373.49198,446.93155
730655,484893,768455,272113,435811,782460,750829,811676,128443,624942,145725,104709,752243,936886,165193,892241,384454,886364,457144,254834,0.29214332,372.93188,444.31815
765662,811804,515801,275575,97067,663012,640241,189105,686483,408310,883613,777112,325439,127549,674529,568150,488663,161200,619622,850775,0.292644,373.39803,454.73474
319486,859950,512269,529142,738195,369648,803456,812370,744362,66259,338141,154536,636757,510798,156679,136988,288719,105513,936036,619309,0.29230895,373.71779,468.22427
108798,582918,884649,213114,941233,728217,973677,345636,184365,106492,729867,686512,645275,626343,1004331,64206,250069,372754,638720,66376,0.29320325,372.06561,442.22867
775759,808529,855888,126564,64833,652177,331023,857901,453124,931592,571350,135965,142753,798283,446727,1016168,957677,739959,1040928,748165,0.29364472,372.8288,439.23624
447470,889007,59484,617109,628318,215149,661767,298269,946292,209651,51916,308490,558351,387212,238596,932551,857996,475162,491329,995077,0.294299,375.14613,445.45682
905292,536907,797421,140117,809278,287019,1042772,898218,395266,584909,379223,973549,609359,202162,336195,692201,900212,987278,577588,257422,0.29296231,376.66846,472.40768
479871,391741,908111,609253,713794,939802,599148,455097,593144,545903,801763,861999,608999,343017,421828,212835,201115,468972,833785,552135,0.2932951,375.3848,473.28751
334853,736300,83289,316716,381268,653473,317459,405566,1027696,568774,854273,559617,1004634,429660,385717,172821,362995,10218,407301,984351,0.29263541,372.10498,451.91397
810474,943583,295394,889225,686109,767042,1034684,545515,935271,808938,610347,614494,527551,978280,330620,1035240,538051,700468,186595,463784,0.29209945,373.51249,454.75122
827091,418304,497605,764905,961040,562123,222247,991120,737356,442835,101163,821994,566688,162116,373323,902861,1001843,838807,680307,324794,0.29233923,370.80126,460.53006
404644,742935,21044,882631,189469,237313,522951,573459,605838,950561,22720,640978,168325,666167,439324,936824,430192,875968,5030,356730,0.29337023,371.92168,464.03735
625370,849151,973176,122125,490118,505258,434471,570773,970084,821260,293345,453726,822694,174401,107425,669838,276446,534085,1042210,934863,0.29285073,372.52017,457.9689
734198,227690,854030,378875,396472,1021428,303042,494597,272672,818498,778981,897756,510157,457134,643279,105508,259938,847969,564249,558516,0.29374155,372.31096,474.64285
527300,327073,708855,32263,1003053,318206,395977,1010653,282487,1044900,763254,126009,777173,309140,183790,648271,970669,164226,1009387,829893,0.29352646,368.75088,467.04449
780718,21334,901570,345787,48665,143652,342952,112334,562586,279850,62235,885691,166679,708207,351553,408467,522628,251029,840999,1027723,0.29362906,374.73235,469.81308
771182,475497,802734,413170,814300,289205,127801,854117,650336,269906,913445,878753,559074,668315,5114,875762,504673,542324,221600,1021435,0.29303239,370.30259,448.93539
95220,259861,906577,722623,951306,378680,438328,349610,343334,853790,336542,570055,603909,528458,508897,133584,949346,851283,676120,191974,0.29168521,373.58872,451.94159
153106,769318,683588,747525,227763,364362,751512,1003512,1020484,767512,25124,322133,13117,45350,690960,94228,906445,179413,222973,574460,0.29243054,372.71019,476.10596
823251,913626,497691,1032273,656234,674587,394219,1001051,899139,300126,36054,452019,574786,356319,514265,167027,801534,956290,1014484,918378,0.29394187,369.14466,445.02277
415515,727991,698700,392577,89236,661467,836424,143540,246832,263950,710900,73113,666189,854491,63277,844341,541078,128126,1040518,802887,0.29260317,373.28924,472.39767
508331,376298,315484,895384,697598,724713,877791,809688,830934,916746,243163,738674,958655,132952,316924,223909,221590,498429,247056,643062,0.29154249,374.20254,464.1134
186888,496195,345815,66739,747366,465627,572065,888071,343422,824297,309954,10549,774391,469794,686306,59482,919515,577705,689183,427387,0.29265162,375.21139,455.8504
241883,183878,1027283,898694,931297,554117,809166,1016684,85271,275634,533857,325971,442679,592806,460102,343628,903362,460008,311360,498283,0.29338176,372.31641,493.33081
728828,74693,979262,744585,925699,579624,224444,17615,717523,1041155,331469,784263,618228,352057,418009,459174,410059,434353,521509,625900,0.29045576,373.89123,437.82657
776918,690774,579941,884095,283766,888439,458323,390937,55693,30146,899302,618386,698240,986882,902066,580395,212431,873870,1028111,937421,0.29227892,373.12198,477.82422
382988,1012339,258195,122718,848657,773454,820747,341195,216893,408813,924453,1026108,302220,594173,82895,1023580,1022007,420672,454358,613576,0.2933867,371.21081,450.02371
598929,852045,931938,723715,43196,105316,466201,37820,382430,215727,295356,600083,193170,1037552,296427,438572,318396,708696,458694,743865,0.29291534,375.65492,474.6601
1030085,203753,1014167,513950,664841,11703,429329,474875,637011,729120,798216,618885,409388,353659,345082,999184,820372,442327,533783,177422,0.29167242,369.81126,443.09186
440176,524731,16170,555235,400554,543777,649275,253139,185780,540809,752383,649436,583477,473575,96862,394295,963167,432877,273116,1033490,0.29261238,377.08947,452.21387
89368,666657,267392,674752,15632,651453,926502,1043336,537545,548391,415562,279014,245577,250948,630439,597209,33732,167665,511607,774385,0.29299904,379.07997,498.28763
663623,1017276,474447,339320,541016,482103,680943,193207,100751,89376,235705,641093,131640,239696,648382,1035055,491505,297788,1030522,1003517,0.29264922,372.10427,440.41208
853923,733532,1026885,128989,38154,418604,606389,162481,33043,933376,600383,35618,807486,295452,495499,243319,768099,995918,880349,375575,0.29187281,375.05773,466.53
647446,946601,174284,553954,11459,367808,544928,724737,550425,8670,78425,690110,908513,236732,404902,150062,660209,523546,573570,499479,0.29477884,375.95296,446.82648
50707,1028530,695456,475467,23668,278742,705717,446913,243671,410846,557187,1017844,257369,837530,1028755,147268,218328,516149,937180,808199,0.29422708,373.67821,462.42709
923167,609969,26817,976962,92209,290348,212834,550491,618202,276453,698527,297230,631200,860226,644863,972827,275978,245656,333697,884144,0.29200067,372.59338,470.27075
795629,398037,404998,446235,42257,698583,883890,893955,464223,462868,604721,769473,999832,975214,769185,702930,753675,917013,755567,914289,0.29219014,373.88166,434.68295
919118,230407,200102,946514,343351,724646,276702,794042,17036,789901,157127,40967,216581,598839,1012271,841766,734267,20180,737470,777533,0.29560524,380.46957,472.66544
268154,975983,644912,847818,150079,202839,507284,725564,529054,244890,921114,11382,810768,495689,388656,594517,622359,158048,48837,178602,0.29311348,375.58653,460.00064
542068,585612,137170,173361,140168,630202,1048381,296445,240846,493983,407726,924983,389714,18486,732051,876886,365568,518106,1019804,1004331,0.29123965,374.59079,449.47937
737825,438638,483862,514092,250849,756345,578745,618348,293053,129065,1042890,566233,273114,374345,696775,973449,94208,792265,67777,542337,0.29087813,372.09631,443.09702
339294,857028,676981,397519,138716,722022,620020,815201,997170,240613,54961,202770,894295,426507,410156,618338,1017301,253368,543215,70700,0.29104322,377.89151,473.15912
196224,776795,245201,852759,340115,628718,484615,233029,691033,902538,829348,232032,589449,809901,1011327,968958,487850,698759,990242,308210,0.29324228,371.82905,481.86127
710509,185619,484017,457211,683380,442964,964351,87850,556667,279748,203387,468596,776753,731318,486981,98510,932295,658105,306643,419071,0.29100959,372.51902,458.83926
666727,362678,637919,643603,483759,202056,809019,700839,228733,214269,684398,93018,877817,638950,784164,86343,140516,742041,462345,691570,0.29152355,368.34868,436.63458
452446,296153,773984,366999,357323,625344,721737,45147,756812,991026,393096,891921,343640,181578,118841,468006,66408,401569,1003882,1010890,0.29169085,369.32307,460.25833
756698,1003524,807551,516348,309922,490476,444974,61775,994846,802282,762954,870953,598979,93023,551234,973018,946048,9169,781198,454094,0.29300715,369.97631,452.40652
476851,398255,81439,800864,168242,851480,883362,222923,706992,159676,690698,894330,1030954,853526,50234,172491,473578,865454,753142,113991,0.29287703,370.97013,451.13425
151083,591817,258159,768645,873773,229371,572721,663301,668238,785645,693335,942685,784571,341644,189362,614282,72295,1011216,212103,408418,0.29106153,370.6128,440.35876
800376,176611,4906,415835,348935,630620,468996,847289,871127,18383,596392,827621,747997,774137,962056,801333,1008807,1010308,878011,96255,0.29326579,373.51225,437.89529
226332,535336,836864,902029,290415,366659,396385,334272,589556,1557,69755,46526,738265,279133,246779,994465,584517,1022329,396467,69779,0.29230388,378.14582,465.92242
942092,768229,450520,390310,483648,529577,579821,852688,170947,745724,524424,903369,152321,387900,216465,122584,716145,633706,152313,1042748,0.29213161,368.75428,474.84872
68501,439177,807070,220594,493662,202829,679737,928228,163654,942776,148162,74351,989418,433965,905275,1048570,955910,593359,148452,393154,0.29147396,373.3998,452.76849
408386,180341,545736,910976,607575,213494,540736,14807,567481,990691,143654,690287,432421,1003348,655331,837712,177510,1045844,658792,993027,0.29354629,375.20585,449.90512
210869,713628,894179,968096,1023721,350466,801297,420851,449034,493396,107226,1038675,145447,683580,605911,691541,724905,599391,1013139,738423,0.29071144,372.94363,445.97998
529748,847420,974773,727395,210106,352944,338780,567253,166883,717047,1031177,1048555,446887,104474,698301,307337,813742,376005,359791,422364,0.29310591,372.78051,464.64175
1037429,302217,561918,551919,392671,441256,232433,627281,840972,887295,430854,54369,631234,567794,883379,493718,971153,283949,906539,642696,0.29233685,372.68061,457.81348
1013634,798592,576117,88998,334908,855270,666791,212807,536488,1025829,1020429,334674,369553,868989,989670,988639,942496,390154,6278,374762,0.29280273,373.42214,470.89117
556942,363376,381830,682837,541863,570044,1021323,186719,906259,417854,534781,1001857,761613,323082,178452,417495,421764,527742,586846,822598,0.29373044,373.52565,456.15582
70114,442453,440350,104200,92415,394493,46181,108552,211250,884738,678587,368056,281780,614095,454691,38975,646603,111706,233588,591282,0.29346915,378.01396,460.09406
304700,912698,75581,1022889,520554,61943,220485,851833,900857,311729,150677,556742,492839,517271,534054,604241,175349,633414,102753,204060,0.29122537,371.63994,460.60574
110511,520837,515766,434117,663734,654461,156634,345466,383438,749301,454709,206130,689839,998603,287589,428926,993810,441976,165950,185438,0.29298823,366.68255,425.4859
131363,113481,844136,204,677216,301010,375934,208711,243222,1038055,1035569,25369,562030,802501,108268,102087,31602,352248,79151,513095,0.29308257,372.87088,461.07523
129600,204227,207728,957034,14611,684929,636617,571911,603112,218020,522013,575581,471665,1035037,361498,72251,519860,779635,1041989,297123,0.2929401,373.67937,469.5329
759784,791116,542172,587503,771592,829529,359131,51538,529999,349217,1019213,167767,664207,176648,125121,862808,613493,26951,497097,182805,0.2932365,379.62409,467.55106
795968,943009,881685,304261,70657,409090,998020,934777,216647,516943,410542,96853,277410,66694,497118,226388,754767,702734,963828,910240,0.29360388,374.56639,463.90494
896808,711347,789629,446697,807897,22206,708037,167540,690437,489835,311006,83339,868032,741850,178391,910590,105962,336583,424362,752282,0.29394622,374.16653,448.86676
1006632,582748,791272,168988,203935,69505,321057,400956,841246,965618,844194,179579,869946,512027,285630,81471,487393,746069,681621,917640,0.29435248,375.68622,457.91367
424416,120437,767102,649787,1032970,336072,358488,148544,997548,998953,1021797,706308,823161,885484,615308,968348,859200,97416,570013,316938,0.29166153,373.15529,458.91125
355533,175356,9367,191973,610693,422170,414739,540525,378997,987813,459869,297856,132351,967295,244137,965780,173366,753179,539812,946958,0.29459233,375.40868,448.75418
519882,144094,831094,328351,880499,355662,452227,500577,203840,250896,517235,757811,550883,383992,656690,632475,334388,940206,1045053,1046299,0.2925798,373.92735,464.11749
407114,346894,743782,559524,86381,191175,833904,484027,527097,327326,470381,675040,406157,319697,797232,870086,551118,485547,71388,787898,0.29259031,376.8922,451.9249
399066,118162,291475,679214,909221,237757,251310,877024,558807,486713,517300,232547,853701,969456,149182,174969,1038860,275506,824804,478446,0.29294052,372.76619,468.68649
840182,322105,362743,143989,991235,600031,380100,955068,553961,696909,589611,131643,691789,482060,608555,449611,609868,27550,85074,965445,0.29171629,376.33721,454.65924
498932,644868,719817,762925,693760,620482,285216,576820,145044,622937,823929,199419,331695,274455,308583,137402,850893,458763,41042,907946,0.29387862,370.4267,444.45215
261211,206240,36264,925288,76078,714047,328477,152375,935394,399713,698834,58398,659400,891976,673481,218963,248394,872967,372521,778868,0.29412156,377.57365,442.27963
964388,515474,853309,967341,226633,992517,286721,462565,1020109,299573,486823,622647,181064,512556,354900,332830,732991,399957,644747,448093,0.292054,375.41981,488.71799
894756,353414,735323,271137,768389,307778,640543,393939,329366,440269,560952,855900,495257,678752,16580,631483,553662,591899,353679,196858,0.29221891,372.74694,451.24603
267256,750482,981534,33623,586162,715377,794178,415085,451389,426540,685468,823487,755139,35090,605982,514476,726209,642071,840901,356006,0.29355713,373.79407,452.70969
